,ID,User,Tweet,Date,Hashtags,target
420,1526920921524862976,FutureTayari,"Do you know when you feel uncomfortable or not happy about something, you are actually on the brink of change. Take the next step towards #mindsetshift with Maninee De - our mentor on Future Tayari. 

#depression #help #mentalwellbeing #positivethoughts https://t.co/e9czCRTvz6",2022-05-18 13:41:31+00:00,"[{'text': 'mindsetshift', 'indices': [138, 151]}, {'text': 'depression', 'indices': [201, 212]}, {'text': 'help', 'indices': [213, 218]}, {'text': 'mentalwellbeing', 'indices': [219, 235]}, {'text': 'positivethoughts', 'indices': [236, 253]}]",1
421,1526919290049417216,LehrenNetworks,"#KatyPerry explained how the couple complement each other, as Orlando maintains a positive attitude at all times, while she is more 'prone to depression.'

#OrlandoBloom #Depression

https://t.co/qNgeO8lQug",2022-05-18 13:35:02+00:00,"[{'text': 'KatyPerry', 'indices': [0, 10]}, {'text': 'OrlandoBloom', 'indices': [156, 169]}, {'text': 'Depression', 'indices': [170, 181]}]",1
422,1526919034763194368,allan_james333,Depression is like being in a totally round room and looking for a corner to sit in. #KeepTalkingMH #MentalHealthAwareness #ItsOkayToNotBeOkay #MentalHealthStigma #SuicidePrevention #EndTheStigma #mentalillness #Depression #Despair https://t.co/6CJBHjCcRj,2022-05-18 13:34:01+00:00,"[{'text': 'KeepTalkingMH', 'indices': [85, 99]}, {'text': 'MentalHealthAwareness', 'indices': [100, 122]}, {'text': 'ItsOkayToNotBeOkay', 'indices': [123, 142]}, {'text': 'MentalHealthStigma', 'indices': [143, 162]}, {'text': 'SuicidePrevention', 'indices': [163, 181]}, {'text': 'EndTheStigma', 'indices': [182, 195]}, {'text': 'mentalillness', 'indices': [196, 210]}, {'text': 'Depression', 'indices': [211, 222]}, {'text': 'Despair', 'indices': [223, 231]}]",1
423,1526918918106914816,czarnietski,"The feeling, when a kid got praised, just because they finished their entire meal, but no one cares about you and you eat to numb your depression
.
.
.
#depression #eating #feelings",2022-05-18 13:33:33+00:00,"[{'text': 'depression', 'indices': [152, 163]}, {'text': 'eating', 'indices': [164, 171]}, {'text': 'feelings', 'indices': [172, 181]}]",1
424,1526918890810376193,scarbiedoll,"It’s alive! Tune into @WhatSheSaidTalk to hear me and @CNDCounsellor talk about my @cdnbiz article on #neurodiversity in the workplace, and how #adhdwomen are grossly under diagnosed leading to #anxiety and #depression. https://t.co/r8NuZJRjg9",2022-05-18 13:33:27+00:00,"[{'text': 'neurodiversity', 'indices': [102, 117]}, {'text': 'adhdwomen', 'indices': [144, 154]}, {'text': 'anxiety', 'indices': [194, 202]}, {'text': 'depression', 'indices': [207, 218]}]",1
425,1526918779145375744,allevin18,"""Supporting one with #Depression"" is challenging. Differentiated tips to support a spouse, a good friend or an acquaintance https://t.co/ESZTlPhZJy Blogging and Podcasting to help #EndTheStigma &amp; #StopSuicide Please Retweet! #MentalHealthAwarenessMonth",2022-05-18 13:33:00+00:00,"[{'text': 'Depression', 'indices': [21, 32]}, {'text': 'EndTheStigma', 'indices': [180, 193]}, {'text': 'StopSuicide', 'indices': [200, 212]}, {'text': 'MentalHealthAwarenessMonth', 'indices': [229, 256]}]",1
426,1526918279461224448,GADSCounselling,8 Ways Anxiety Shows Up as Something Else. Read it on the Blog here: https://t.co/7sntNk8t6g #anxiety #depression #panic #trauma #sad #anger #confidence #ptsd #grief #selfesteem #bereavement #loneliness #upset #relationships #identity #sexuality #habits #therapy #counselling #cbt https://t.co/diJw9QBRqU,2022-05-18 13:31:01+00:00,"[{'text': 'anxiety', 'indices': [93, 101]}, {'text': 'depression', 'indices': [102, 113]}, {'text': 'panic', 'indices': [114, 120]}, {'text': 'trauma', 'indices': [121, 128]}, {'text': 'sad', 'indices': [129, 133]}, {'text': 'anger', 'indices': [134, 140]}, {'text': 'confidence', 'indices': [141, 152]}, {'text': 'ptsd', 'indices': [153, 158]}, {'text': 'grief', 'indices': [159, 165]}, {'text': 'selfesteem', 'indices': [166, 177]}, {'text': 'bereavement', 'indices': [178, 190]}, {'text': 'loneliness', 'indices': [191, 202]}, {'text': 'upset', 'indices': [203, 209]}, {'text': 'relationships', 'indices': [210, 224]}, {'text': 'identity', 'indices': [225, 234]}, {'text': 'sexuality', 'indices': [235, 245]}, {'text': 'habits', 'indices': [246, 253]}, {'text': 'therapy', 'indices': [254, 262]}, {'text': 'counselling', 'indices': [263, 275]}, {'text': 'cbt', 'indices': [276, 280]}]",1
427,1526918044919947264,NurseGroups,#MediterraneanDiet May Improve #Depression Symptoms In Young Men https://t.co/juBgC5zhFp,2022-05-18 13:30:05+00:00,"[{'text': 'MediterraneanDiet', 'indices': [0, 18]}, {'text': 'Depression', 'indices': [31, 42]}]",1
428,1526917997126127616,waniethecreator,"Depression is real. Take it seriously.
Start talking in the discord if you think you can't cope with it. A good community will always listen and give you positive vibes. You will start to see the changes in you. Be brave.
#depression #NFTCommunity #MentalHealthAwareness",2022-05-18 13:29:53+00:00,"[{'text': 'depression', 'indices': [222, 233]}, {'text': 'NFTCommunity', 'indices': [234, 247]}, {'text': 'MentalHealthAwareness', 'indices': [248, 270]}]",1
429,1526917337185763328,JRNYfan4ever,"Another morning of waking up with overwhelming sadness and melancholy 😞😪
Why does my brain hate me??
#depression 
#MentalHealthAwareness 
..... and now I have to paste on a smile and go to work......",2022-05-18 13:27:16+00:00,"[{'text': 'depression', 'indices': [101, 112]}, {'text': 'MentalHealthAwareness', 'indices': [114, 136]}]",1
430,1526917249411465218,P_FFlyers,"Day 444 of support 
Anytime, anywhere
Every day is a new day
For the Men &amp; Woman who serve
Retired disabled Vet
One is too many 
#22for22 #PTSD #DEPRESSION
#SuicidePrevention 
Hot line 1.800.273.8255 
Your never alone
 Please check on those who matter to you..... Set 1 https://t.co/nbU3qfR3mR",2022-05-18 13:26:55+00:00,"[{'text': '22for22', 'indices': [133, 141]}, {'text': 'PTSD', 'indices': [142, 147]}, {'text': 'DEPRESSION', 'indices': [148, 159]}, {'text': 'SuicidePrevention', 'indices': [160, 178]}]",1
431,1526916317185458182,JesseLongshot,"I would gladly take love over money.
I have neither.
Just loneliness and pain! #depression",2022-05-18 13:23:13+00:00,"[{'text': 'depression', 'indices': [79, 90]}]",1
432,1526915529402896384,HistoryHourly,#History - Unemployed US workers queuing for a cheap meal during the economic depression. 1932. [777 x 958]. - #Cheap #Depression #economic #meal #queuing #Unemployed #workers https://t.co/JnfepmgYjq,2022-05-18 13:20:05+00:00,"[{'text': 'History', 'indices': [0, 8]}, {'text': 'Cheap', 'indices': [111, 117]}, {'text': 'Depression', 'indices': [118, 129]}, {'text': 'economic', 'indices': [130, 139]}, {'text': 'meal', 'indices': [140, 145]}, {'text': 'queuing', 'indices': [146, 154]}, {'text': 'Unemployed', 'indices': [155, 166]}, {'text': 'workers', 'indices': [167, 175]}]",1
433,1526915188192067585,JoEllenNotte,I advise folks in relationships where a parter is coping with #depression to find a common language (My partner and I use #spoontheory a lot) because #mentalhealth struggles can change how we show up for each other but that doesn't have to mean we don't … https://t.co/0NbPcQXSMu https://t.co/BJUtLpglfr,2022-05-18 13:18:44+00:00,"[{'text': 'depression', 'indices': [62, 73]}, {'text': 'spoontheory', 'indices': [122, 134]}, {'text': 'mentalhealth', 'indices': [150, 163]}]",1
434,1526914728349487104,DimityPowell,"Dim's Write Stuff: Review: The Bravest Word https://t.co/YYv0nVLjD3 ""The Bravest Word, is honest and raw and incredibly uncomplicated in its complexity."" See for yourself. #newreview #MGfiction #depression #DIMSreVIEWS @WalkerBooksAus @kfosterauthor https://t.co/r9d7zFWNf8",2022-05-18 13:16:54+00:00,"[{'text': 'newreview', 'indices': [172, 182]}, {'text': 'MGfiction', 'indices': [183, 193]}, {'text': 'depression', 'indices': [194, 205]}, {'text': 'DIMSreVIEWS', 'indices': [206, 218]}]",1
435,1526914439491903488,colinjparrott,Coming soon! My collection of poetry. #poetry #MentalHealthMonth #teen #depression https://t.co/Mm5PCJeqLI,2022-05-18 13:15:45+00:00,"[{'text': 'poetry', 'indices': [38, 45]}, {'text': 'MentalHealthMonth', 'indices': [46, 64]}, {'text': 'teen', 'indices': [65, 70]}, {'text': 'depression', 'indices': [71, 82]}]",1
436,1526914418944053249,Imheret45140132,@Iamdepr47974144 Have you thought about getting help? #mentalhealth #depression,2022-05-18 13:15:40+00:00,"[{'text': 'mentalhealth', 'indices': [54, 67]}, {'text': 'depression', 'indices': [68, 79]}]",1
437,1526913712254504961,CMIR_UK,"New CPD course: 

'How to Fix the Biochemistry of Post-Pandemic Anxiety and Depression with Acupuncture and Chinese Herbal Formulae'

19 June, at 12pm (UK) on Zoom. Join Dr Han from @AcuMedic_Pro to learn #acupuncture &amp; #TCM for #anxiety &amp; #depression:

https://t.co/NARtool5j2 https://t.co/HBtWGSMpY8",2022-05-18 13:12:52+00:00,"[{'text': 'acupuncture', 'indices': [205, 217]}, {'text': 'TCM', 'indices': [224, 228]}, {'text': 'anxiety', 'indices': [233, 241]}, {'text': 'depression', 'indices': [248, 259]}]",1
438,1526913658021761025,news18dotcom,"In his recent interview with Maniesh Paul, Krushna Abhishek opened up about battling #depression after not getting work for around 2 years.

https://t.co/hsDoy2dhjH",2022-05-18 13:12:39+00:00,"[{'text': 'depression', 'indices': [85, 96]}]",1
439,1526913567496314881,HealthEuropa,"Statin medications that have been used by millions worldwide for decades to reduce cholesterol may elicit mental health benefits. New research from @UniofOxford has identified that #statins may protect against #depression.
https://t.co/7DfZyLzJ9m",2022-05-18 13:12:17+00:00,"[{'text': 'statins', 'indices': [181, 189]}, {'text': 'depression', 'indices': [210, 221]}]",1
440,1526912534283943937,HayleyMcGregor1,"Dusted of my demons and took a beautiful stroll. Time to breath in some of this gorge fresh air &amp; get me some much needed vitamin D! 🌞🌼
Depression + Anxiety = Loser✊👍
Me = Winner 🎉💪
#Wednesdayvibe #MentalHealthAwarenessWeek #anxiety #depression https://t.co/AYazdRgiNr",2022-05-18 13:08:11+00:00,"[{'text': 'Wednesdayvibe', 'indices': [186, 200]}, {'text': 'MentalHealthAwarenessWeek', 'indices': [201, 227]}, {'text': 'anxiety', 'indices': [228, 236]}, {'text': 'depression', 'indices': [237, 248]}]",1
441,1526912133463560193,palinterest,"Nervous breakdown | How To Deal With Mental Health and #Depression Are you battling with depression or you know someone who is?  Fret not, grab a seat and a cup https://t.co/6Ly58b2eWN #mentalhealth",2022-05-18 13:06:35+00:00,"[{'text': 'Depression', 'indices': [55, 66]}, {'text': 'mentalhealth', 'indices': [185, 198]}]",1
442,1526912036508147713,TheHNClinic,"❤️‍🩹 Moving On After a Relationship Break-Up 💔

Link to full article: https://t.co/S2kHuoycGN…

🌍 https://t.co/iNEvnmcvnq
☎️ 03453192666
📧 clinic@hypnotherapyandnlp.co.uk

#therapy #help #NLP #hypnotherapy #mentalhealth #Hertfordshire #anxiety #stress #depression #confiden https://t.co/LwhNhzAe1Q",2022-05-18 13:06:12+00:00,"[{'text': 'therapy', 'indices': [172, 180]}, {'text': 'help', 'indices': [181, 186]}, {'text': 'NLP', 'indices': [187, 191]}, {'text': 'hypnotherapy', 'indices': [192, 205]}, {'text': 'mentalhealth', 'indices': [206, 219]}, {'text': 'Hertfordshire', 'indices': [220, 234]}, {'text': 'anxiety', 'indices': [235, 243]}, {'text': 'stress', 'indices': [244, 251]}, {'text': 'depression', 'indices': [252, 263]}, {'text': 'confiden', 'indices': [264, 273]}]",1
443,1526911969076432899,LJWainman,"The continual hiring of entitled ivy league leftwing globalists to run corporate america has been a real W  $TGT
#depression #recession #WelcomeToEden #welcometohell",2022-05-18 13:05:56+00:00,"[{'text': 'depression', 'indices': [113, 124]}, {'text': 'recession', 'indices': [125, 135]}, {'text': 'WelcomeToEden', 'indices': [136, 150]}, {'text': 'welcometohell', 'indices': [151, 165]}]",1
444,1526911894908506114,Nirvanahealings,"Linking Reiki and Bipolar Disorder
https://t.co/u195cUNh71
#bipolarawareness #bipolardepression #bipolar #bipolarmemes #bipolar2 #OCD #depression #stress #anxiety #anxietydisorders #anxiety #anxietyattacks #anxietyreliever #anxietyhelp #reiki #reikihealing #reikidistancehealing https://t.co/co8mCDNZJq",2022-05-18 13:05:39+00:00,"[{'text': 'bipolarawareness', 'indices': [59, 76]}, {'text': 'bipolardepression', 'indices': [77, 95]}, {'text': 'bipolar', 'indices': [96, 104]}, {'text': 'bipolarmemes', 'indices': [105, 118]}, {'text': 'bipolar2', 'indices': [119, 128]}, {'text': 'OCD', 'indices': [129, 133]}, {'text': 'depression', 'indices': [134, 145]}, {'text': 'stress', 'indices': [146, 153]}, {'text': 'anxiety', 'indices': [154, 162]}, {'text': 'anxietydisorders', 'indices': [163, 180]}, {'text': 'anxiety', 'indices': [181, 189]}, {'text': 'anxietyattacks', 'indices': [190, 205]}, {'text': 'anxietyreliever', 'indices': [206, 222]}, {'text': 'anxietyhelp', 'indices': [223, 235]}, {'text': 'reiki', 'indices': [236, 242]}, {'text': 'reikihealing', 'indices': [243, 256]}, {'text': 'reikidistancehealing', 'indices': [257, 278]}]",1
445,1526911806543122432,LotusBeanUwU,"Finally I am able to post this &gt;:D
#sexual_assault
#depression 
#art https://t.co/NZXyhJNlBq",2022-05-18 13:05:17+00:00,"[{'text': 'sexual_assault', 'indices': [38, 53]}, {'text': 'depression', 'indices': [54, 65]}, {'text': 'art', 'indices': [67, 71]}]",1
447,1526911326303420416,pdworkmanauthor,Reading list: Young Adult Fiction about Depression #mentalhealthawareness #depression https://t.co/X3tKX8zI2D https://t.co/zA8zUqQ5FO,2022-05-18 13:03:23+00:00,"[{'text': 'mentalhealthawareness', 'indices': [51, 73]}, {'text': 'depression', 'indices': [74, 85]}]",1
448,1526911262331895808,clareoreilly,#CostOfLiving crisis takes me back to the 80s when mum did such a PR job selling packet soups for tea as a ‘treat’ rather than a proper meal. The lack of what we had resulted in both mum and dad getting #depression. #poverty and #mentalhealth are inextricably linked.,2022-05-18 13:03:08+00:00,"[{'text': 'CostOfLiving', 'indices': [0, 13]}, {'text': 'depression', 'indices': [203, 214]}, {'text': 'poverty', 'indices': [216, 224]}, {'text': 'mentalhealth', 'indices': [229, 242]}]",1
449,1526911145130467329,MrsBashaT,"Join us this evening, 8pm on @Yfm  as we unpack the psychological effects of ghosting. Join the conversation with @SisterBasha 

#psychological #rejection #stress #depression #projection  #ghosting #psychology #Narcissist #controlbehaviour #control #obsession #mentalhealth https://t.co/NH2yWDCWc1",2022-05-18 13:02:40+00:00,"[{'text': 'psychological', 'indices': [129, 143]}, {'text': 'rejection', 'indices': [144, 154]}, {'text': 'stress', 'indices': [155, 162]}, {'text': 'depression', 'indices': [163, 174]}, {'text': 'projection', 'indices': [175, 186]}, {'text': 'ghosting', 'indices': [188, 197]}, {'text': 'psychology', 'indices': [198, 209]}, {'text': 'Narcissist', 'indices': [210, 221]}, {'text': 'controlbehaviour', 'indices': [222, 239]}, {'text': 'control', 'indices': [240, 248]}, {'text': 'obsession', 'indices': [249, 259]}, {'text': 'mentalhealth', 'indices': [260, 273]}]",1
450,1526910698823069702,bermuda_shawn,"#Selfhelp book from @BalboaPress gives promise to those suffering #TreatmentResistant #Dissociativeidentitydisorder

#depression #Schizophrenia #SuicidePrevention 

Contact me if you are looking for help. 

https://t.co/SfBj7AI5V6 https://t.co/W4aMCJ25zV",2022-05-18 13:00:53+00:00,"[{'text': 'Selfhelp', 'indices': [0, 9]}, {'text': 'TreatmentResistant', 'indices': [66, 85]}, {'text': 'Dissociativeidentitydisorder', 'indices': [86, 115]}, {'text': 'depression', 'indices': [117, 128]}, {'text': 'Schizophrenia', 'indices': [129, 143]}, {'text': 'SuicidePrevention', 'indices': [144, 162]}]",1
451,1526910688215683072,bryanjmara,"Improving access to remote care for chronic pain https://t.co/ASbbggVVdp #chronicpain #anxiety #depression
#wellness #backpain #painrelief #mentalhealth #chronicillness #healing
#acupuncture #pain #health",2022-05-18 13:00:51+00:00,"[{'text': 'chronicpain', 'indices': [73, 85]}, {'text': 'anxiety', 'indices': [86, 94]}, {'text': 'depression', 'indices': [95, 106]}, {'text': 'wellness', 'indices': [107, 116]}, {'text': 'backpain', 'indices': [117, 126]}, {'text': 'painrelief', 'indices': [127, 138]}, {'text': 'mentalhealth', 'indices': [139, 152]}, {'text': 'chronicillness', 'indices': [153, 168]}, {'text': 'healing', 'indices': [169, 177]}, {'text': 'acupuncture', 'indices': [178, 190]}, {'text': 'pain', 'indices': [191, 196]}, {'text': 'health', 'indices': [197, 204]}]",1
452,1526910627675000833,VoiceDepression,"Empathy and non-judgmental listening can help prevent #mentalhealth crises. Learn how to have uncomfortable convos. Listen to this week’s #podcast episode here: https://t.co/26Iq8DvQ20.

#depression #mentalhealth #health #mentalillness #recovery
@1of2vics https://t.co/c7ZBBUobNS",2022-05-18 13:00:36+00:00,"[{'text': 'mentalhealth', 'indices': [54, 67]}, {'text': 'podcast', 'indices': [138, 146]}, {'text': 'depression', 'indices': [187, 198]}, {'text': 'mentalhealth', 'indices': [199, 212]}, {'text': 'health', 'indices': [213, 220]}, {'text': 'mentalillness', 'indices': [221, 235]}, {'text': 'recovery', 'indices': [236, 245]}]",1
453,1526910478043164673,whatismyhealth,"What does “getting better” mean,
and what if you already are? https://t.co/wwggJHIUJB

#myhealthis #mentalhealth #ocd #anxiety #depression #stigma #staringdownstigmas #physicalhealth #getbetter #gettingbetter #mindset #whatismyhealth https://t.co/PF8AjdPZnY",2022-05-18 13:00:01+00:00,"[{'text': 'myhealthis', 'indices': [87, 98]}, {'text': 'mentalhealth', 'indices': [99, 112]}, {'text': 'ocd', 'indices': [113, 117]}, {'text': 'anxiety', 'indices': [118, 126]}, {'text': 'depression', 'indices': [127, 138]}, {'text': 'stigma', 'indices': [139, 146]}, {'text': 'staringdownstigmas', 'indices': [147, 166]}, {'text': 'physicalhealth', 'indices': [167, 182]}, {'text': 'getbetter', 'indices': [183, 193]}, {'text': 'gettingbetter', 'indices': [194, 208]}, {'text': 'mindset', 'indices': [209, 217]}, {'text': 'whatismyhealth', 'indices': [218, 233]}]",1
454,1526910174199484419,SisterBasha,"Join us this evening, 8pm on @Yfm  as we unpack the psychological effects of ghosting. Join the conversation with @SisterBasha 

#psychological #rejection #stress #depression #projection  #ghosting #psychology #Narcissist #controlbehaviour #control #obsession #mentalhealth https://t.co/3qM7FYByJM",2022-05-18 12:58:48+00:00,"[{'text': 'psychological', 'indices': [129, 143]}, {'text': 'rejection', 'indices': [144, 154]}, {'text': 'stress', 'indices': [155, 162]}, {'text': 'depression', 'indices': [163, 174]}, {'text': 'projection', 'indices': [175, 186]}, {'text': 'ghosting', 'indices': [188, 197]}, {'text': 'psychology', 'indices': [198, 209]}, {'text': 'Narcissist', 'indices': [210, 221]}, {'text': 'controlbehaviour', 'indices': [222, 239]}, {'text': 'control', 'indices': [240, 248]}, {'text': 'obsession', 'indices': [249, 259]}, {'text': 'mentalhealth', 'indices': [260, 273]}]",1
455,1526909502154579969,TaniaAMarshall,Safe tapering off anti-depressants is a MUST #depression https://t.co/eyiwaSX4fr,2022-05-18 12:56:08+00:00,"[{'text': 'depression', 'indices': [45, 56]}]",1
456,1526909217277300736,MoodDisordersCa,"Unable to take part in our walk/run? Here are some other ways to get involved in the https://t.co/twrOjc7YbM campaign: https://t.co/Ktbu4EqgYZ
#mentalhealth #meanthealthmatters #mentalhealthawareness #mentalhealthmonth #MDSC #defeatdepression #Anxiety #Depression https://t.co/tBsICU3HkI",2022-05-18 12:55:00+00:00,"[{'text': 'mentalhealth', 'indices': [143, 156]}, {'text': 'meanthealthmatters', 'indices': [157, 176]}, {'text': 'mentalhealthawareness', 'indices': [177, 199]}, {'text': 'mentalhealthmonth', 'indices': [200, 218]}, {'text': 'MDSC', 'indices': [219, 224]}, {'text': 'defeatdepression', 'indices': [225, 242]}, {'text': 'Anxiety', 'indices': [243, 251]}, {'text': 'Depression', 'indices': [252, 263]}]",1
